6,49.0,4,0,9,14,0,4,7,12,0.3783783783783784,0.0,0.10810810810810811,0.1891891891891892,0.32432432432432434,0.2857142857142857,0.0,0.08163265306122451,0.14285714285714293,0.24489795918367355,14.0,0.0,4.000000000000001,7.0000000000000036,12.000000000000004,0,0,0,0,0,0,0,0,1,8
10,71.0,0,4,8,0,36,7,26,15,0.0,0.42857142857142855,0.08333333333333333,0.30952380952380953,0.17857142857142858,0.0,0.5070422535211269,0.09859154929577467,0.36619718309859167,0.21126760563380287,0.0,36.00000000000001,7.000000000000002,26.000000000000007,15.000000000000004,0,0,0,0,1,0,0,0,1,7
5,71.0,1,2,8,9,35,10,6,4,0.140625,0.546875,0.15625,0.09375,0.0625,0.12676056338028174,0.49295774647887336,0.14084507042253525,0.08450704225352115,0.0563380281690141,9.000000000000004,35.00000000000001,10.000000000000002,6.000000000000002,4.000000000000001,0,0,0,1,0,0,0,0,0,6
6,71.0,5,0,8,13,10,16,7,8,0.24074074074074073,0.18518518518518517,0.2962962962962963,0.12962962962962962,0.14814814814814814,0.18309859154929584,0.14084507042253527,0.2253521126760564,0.09859154929577467,0.11267605633802821,13.000000000000004,10.000000000000004,16.000000000000004,7.000000000000002,8.000000000000004,0,0,0,0,0,0,0,1,0,6
3,71.0,3,0,9,7,17,9,11,7,0.13725490196078433,0.3333333333333333,0.17647058823529413,0.21568627450980393,0.13725490196078433,0.09859154929577467,0.2394366197183099,0.12676056338028174,0.15492957746478878,0.09859154929577464,7.000000000000002,17.000000000000004,9.000000000000004,11.000000000000004,6.999999999999999,0,0,1,0,0,0,0,1,0,5
10,60.0,0,4,6,15,18,10,13,9,0.23076923076923078,0.27692307692307694,0.15384615384615385,0.2,0.13846153846153847,0.25000000000000006,0.3,0.16666666666666669,0.2166666666666667,0.15000000000000002,15.000000000000004,18.0,10.000000000000002,13.000000000000002,9.000000000000002,1,0,0,0,0,0,0,0,1,6
2,60.0,2,0,7,0,0,20,15,14,0.0,0.0,0.40816326530612246,0.30612244897959184,0.2857142857142857,0.0,0.0,0.33333333333333337,0.2500000000000001,0.23333333333333336,0.0,0.0,20.000000000000004,15.000000000000007,14.000000000000002,0,0,0,0,0,0,0,1,0,5
6,60.0,1,1,4,14,16,0,20,0,0.28,0.32,0.0,0.4,0.0,0.2333333333333334,0.26666666666666666,0.0,0.3333333333333333,0.0,14.000000000000004,16.0,0.0,20.0,0.0,0,0,0,0,0,0,0,1,0,3
3,60.0,3,0,7,7,0,12,7,19,0.15555555555555556,0.0,0.26666666666666666,0.15555555555555556,0.4222222222222222,0.11666666666666668,0.0,0.20000000000000004,0.11666666666666668,0.31666666666666665,7.000000000000001,0.0,12.000000000000002,7.000000000000001,19.0,0,0,0,0,0,0,0,2,0,5
11,79.0,1,4,10,42,18,9,17,18,0.40384615384615385,0.17307692307692307,0.08653846153846154,0.16346153846153846,0.17307692307692307,0.5316455696202532,0.22784810126582283,0.11392405063291142,0.21518987341772156,0.22784810126582283,42.00000000000001,18.000000000000004,9.000000000000002,17.000000000000004,18.000000000000004,1,1,0,0,0,0,0,0,1,9
4,79.0,4,0,11,18,0,13,22,11,0.28125,0.0,0.203125,0.34375,0.171875,0.22784810126582286,0.0,0.1645569620253165,0.2784810126582279,0.13924050632911394,18.000000000000007,0.0,13.000000000000004,22.000000000000004,11.000000000000002,1,0,0,0,0,0,0,0,0,8
3,79.0,3,0,6,5,5,14,13,13,0.1,0.1,0.28,0.26,0.26,0.06329113924050635,0.06329113924050635,0.17721518987341775,0.16455696202531647,0.16455696202531647,5.000000000000002,5.000000000000002,14.000000000000002,13.000000000000002,13.000000000000002,0,0,0,0,0,0,0,0,0,5
7,79.0,1,3,6,19,19,28,32,0,0.19387755102040816,0.19387755102040816,0.2857142857142857,0.32653061224489793,0.0,0.24050632911392414,0.24050632911392408,0.3544303797468355,0.4050632911392405,0.0,19.000000000000007,19.000000000000004,28.000000000000004,32.0,0.0,0,0,0,0,1,0,0,1,0,4
10,76.0,2,4,7,4,18,50,30,21,0.032520325203252036,0.14634146341463414,0.4065040650406504,0.24390243902439024,0.17073170731707318,0.05263157894736843,0.23684210526315794,0.6578947368421054,0.3947368421052633,0.27631578947368435,4.000000000000001,18.000000000000004,50.000000000000014,30.000000000000007,21.00000000000001,1,0,1,0,0,0,0,0,0,3
4,76.0,2,0,13,10,14,0,0,20,0.22727272727272727,0.3181818181818182,0.0,0.0,0.45454545454545453,0.13157894736842107,0.1842105263157895,0.0,0.0,0.26315789473684215,10.000000000000002,14.000000000000002,0.0,0.0,20.000000000000004,0,0,0,0,0,0,0,0,1,8
3,76.0,1,1,9,11,4,0,25,8,0.22916666666666666,0.08333333333333333,0.0,0.5208333333333334,0.16666666666666666,0.1447368421052632,0.05263157894736843,0.0,0.32894736842105265,0.10526315789473686,11.000000000000002,4.000000000000001,0.0,25.0,8.000000000000002,0,0,0,0,0,0,0,0,0,7
3,76.0,2,0,7,0,5,0,23,8,0.0,0.1388888888888889,0.0,0.6388888888888888,0.2222222222222222,0.0,0.06578947368421054,0.0,0.3026315789473685,0.10526315789473686,0.0,5.000000000000001,0.0,23.000000000000004,8.000000000000002,0,0,0,0,0,0,0,1,0,4
